Anger,Boredom,Disgust,Fear,Happiness,Emo_Neutral,Sadness,Aggressiv,Cheerful,Intoxicated,Nervous,Aff_Neutral,Tired,Disinterest,Normal,High Interest,Arousal,Valence,Filename
0.000040,0.000030,0.008905,0.000002,0.000001,0.000002,0.991020,0.054157,0.032304,0.484894,0.078458,0.331921,0.018267,0.184262,0.744766,0.070972,1.471295e-01,3.449374e-01,178_b_a.wav
0.000000,0.000000,0.000743,0.000000,0.000000,0.000000,0.999256,0.040309,0.063701,0.603721,0.056076,0.179729,0.056464,0.190756,0.733547,0.075697,5.082161e-02,1.546457e-01,179_a_q.wav
0.000167,0.000009,0.039120,0.000003,0.000053,0.000002,0.960645,0.156998,0.391309,0.144990,0.043168,0.107550,0.155984,0.006466,0.905375,0.088159,1.539008e-01,9.040500e-02,17_a_q.wav
0.000015,0.000005,0.003046,0.000000,0.000015,0.000003,0.996916,0.048294,0.191498,0.452160,0.031217,0.103285,0.173546,0.030811,0.933481,0.035708,-2.104923e-02,-8.477079e-03,180_a_q.wav
0.000089,0.000102,0.014693,0.000007,0.000008,0.000006,0.985096,0.128184,0.359977,0.211365,0.051092,0.161527,0.087855,0.013424,0.981056,0.005520,1.885277e-01,1.858703e-01,181_a_a.wav
0.000037,0.000025,0.007122,0.000001,0.000030,0.000007,0.992778,0.057749,0.269198,0.437969,0.023127,0.124471,0.087486,0.011868,0.964932,0.023200,6.833185e-02,1.505903e-01,182_a_q.wav
0.000065,0.000006,0.042048,0.000003,0.000023,0.000000,0.957854,0.108717,0.333208,0.344974,0.041772,0.087018,0.084311,0.014539,0.962032,0.023428,5.737102e-02,1.690448e-01,183_a_a.wav
0.000051,0.000012,0.005046,0.000002,0.000014,0.000001,0.994874,0.078376,0.321639,0.195168,0.061086,0.101701,0.242029,0.026278,0.899161,0.074561,-1.920627e-03,1.436418e-01,183_b_a.wav
0.001055,0.005231,0.054183,0.000091,0.000482,0.000619,0.938338,0.123168,0.508872,0.151351,0.028771,0.082054,0.105785,0.015721,0.966366,0.017912,4.389347e-02,1.170490e-01,183_c_a.wav
0.000007,0.000001,0.001343,0.000000,0.000002,0.000000,0.998647,0.051393,0.250554,0.171329,0.084559,0.127779,0.314386,0.051380,0.931363,0.017256,-2.402446e-02,1.367087e-01,183_d_a.wav
0.000409,0.002874,0.007693,0.000289,0.000530,0.000348,0.987858,0.057755,0.393314,0.112062,0.036940,0.085655,0.314274,0.037914,0.921826,0.040260,-9.796159e-02,-4.313184e-02,184_a_q.wav
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.050501,0.204206,0.278176,0.252020,0.100918,0.114178,0.252383,0.611861,0.135755,2.515471e-01,4.230857e-01,185_a_q.wav
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.125380,0.252742,0.166917,0.131545,0.189997,0.133420,0.156007,0.794061,0.049932,9.071095e-02,3.061770e-01,187_a_q.wav
0.000026,0.000029,0.007611,0.000002,0.000001,0.000002,0.992330,0.019026,0.028649,0.861313,0.024123,0.050915,0.015975,0.130742,0.735170,0.134088,1.810468e-01,3.320731e-01,188_a_a.wav
0.000558,0.001750,0.031740,0.000059,0.000291,0.000253,0.965349,0.098001,0.452965,0.105415,0.039480,0.130245,0.173894,0.008104,0.974922,0.016974,-8.111878e-03,2.985969e-02,188_b_a.wav
0.000087,0.000103,0.014673,0.000007,0.000003,0.000006,0.985122,0.032594,0.048472,0.714969,0.035381,0.141515,0.027068,0.041127,0.896851,0.062022,1.557307e-01,2.553329e-01,188_c_a.wav
0.000631,0.011312,0.057128,0.000223,0.000571,0.001653,0.928481,0.135370,0.389782,0.257780,0.024097,0.085286,0.107685,0.017594,0.786839,0.195567,1.121046e-01,3.681918e-02,189_a_q.wav
0.000010,0.000014,0.005473,0.000001,0.000000,0.000001,0.994501,0.073414,0.144267,0.499548,0.033479,0.208617,0.040674,0.070614,0.912493,0.016894,1.980438e-01,3.050244e-01,18_a_q.wav
0.000094,0.000107,0.015364,0.000005,0.000010,0.000007,0.984413,0.134994,0.275050,0.189100,0.048194,0.291358,0.061304,0.029899,0.959440,0.010660,4.346841e-02,1.966416e-01,190_a_q.wav
0.000403,0.000054,0.330593,0.000018,0.000231,0.000006,0.668694,0.170255,0.463376,0.160946,0.031123,0.101287,0.073014,0.009078,0.811424,0.179498,1.295184e-01,4.414218e-02,191_a_q.wav
0.000675,0.000095,0.094089,0.000012,0.000058,0.000007,0.905064,0.132111,0.251734,0.268663,0.027594,0.273931,0.045967,0.005714,0.955248,0.039038,1.266687e-01,1.602443e-01,19_a_a.wav
0.000969,0.002374,0.108562,0.000096,0.000711,0.000172,0.887115,0.139208,0.472144,0.124624,0.038097,0.115291,0.110636,0.014022,0.851275,0.134702,-1.820393e-02,-9.129715e-02,1_a_q.wav
0.008192,0.049029,0.101774,0.003050,0.006029,0.010813,0.821113,0.145660,0.537094,0.110336,0.026650,0.086817,0.093443,0.006317,0.972524,0.021159,7.994545e-03,-5.263006e-02,20_a_q.wav
0.000004,0.000005,0.003161,0.000000,0.000001,0.000000,0.996829,0.091894,0.293412,0.201932,0.072024,0.134305,0.206434,0.096761,0.879975,0.023265,1.835431e-01,2.743354e-01,21_a_a.wav
0.000850,0.004261,0.004312,0.000935,0.001089,0.000415,0.988138,0.077309,0.166990,0.124131,0.023474,0.024437,0.583660,0.042129,0.832967,0.124904,-1.237823e-02,-1.151253e-02,22_a_q.wav
0.000299,0.000232,0.022990,0.000016,0.000041,0.000017,0.976405,0.109206,0.440019,0.135196,0.063884,0.133468,0.118228,0.015642,0.960309,0.024049,-5.364332e-02,5.904986e-02,23_a_q.wav
0.000576,0.000345,0.028038,0.000032,0.000239,0.000022,0.970747,0.129203,0.592418,0.075515,0.043837,0.064565,0.094463,0.016423,0.900545,0.083033,1.200961e-01,1.545789e-01,24_a_a.wav
0.000047,0.000030,0.009827,0.000002,0.000002,0.000001,0.990090,0.114755,0.240055,0.336686,0.165109,0.090009,0.053386,0.092924,0.777629,0.129448,1.918992e-01,3.568881e-01,24_b_a.wav
0.000050,0.000048,0.010029,0.000002,0.000003,0.000002,0.989865,0.150391,0.332661,0.279040,0.082260,0.094668,0.060980,0.083773,0.834503,0.081724,1.959905e-01,2.277889e-01,24_c_a.wav
0.000144,0.000634,0.003715,0.000019,0.000087,0.000077,0.995323,0.067414,0.318058,0.118440,0.045422,0.069441,0.381225,0.021915,0.906787,0.071298,-6.966156e-02,9.580159e-02,25_a_q.wav
0.000137,0.000078,0.012856,0.000014,0.000062,0.000010,0.986842,0.061355,0.366060,0.195170,0.057869,0.112564,0.206983,0.040344,0.926480,0.033176,-1.406130e-01,2.915865e-03,26_a_q.wav
0.000341,0.002515,0.009576,0.000092,0.000153,0.000311,0.987012,0.042478,0.423398,0.072375,0.059493,0.083292,0.318964,0.033581,0.936427,0.029992,-1.768474e-01,-3.094082e-02,27_a_q.wav
0.000496,0.000113,0.158006,0.000025,0.000106,0.000009,0.841246,0.166159,0.363550,0.160769,0.035002,0.203152,0.071369,0.008316,0.918149,0.073536,1.410782e-01,1.685719e-01,28_a_a.wav
0.000041,0.000022,0.096992,0.000011,0.000003,0.000001,0.902930,0.016223,0.018865,0.895898,0.016574,0.046244,0.006197,0.013889,0.985650,0.000462,1.602942e-01,2.879872e-01,28_b_a.wav
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.079894,0.033859,0.326927,0.166784,0.383852,0.008684,0.135802,0.825798,0.038399,3.863355e-01,6.969687e-01,28_c_a.wav
0.000922,0.039203,0.013476,0.000416,0.000779,0.004790,0.940414,0.048111,0.473981,0.114891,0.027096,0.081393,0.254527,0.018298,0.884804,0.096897,-1.217556e-01,-1.351453e-01,29_a_q.wav
0.000070,0.000029,0.005657,0.000005,0.000030,0.000011,0.994197,0.050486,0.370252,0.115548,0.057968,0.161657,0.244089,0.038527,0.931000,0.030473,-9.724699e-02,4.879695e-02,29_b_q.wav
0.000294,0.000132,0.034609,0.000020,0.000149,0.000011,0.964783,0.100714,0.391733,0.131240,0.044529,0.067659,0.264125,0.019752,0.716082,0.264166,-3.808787e-02,2.164738e-02,2_a_q.wav
0.000005,0.000004,0.003019,0.000000,0.000000,0.000000,0.996971,0.005725,0.004012,0.955806,0.018873,0.010663,0.004921,0.093796,0.887752,0.018452,1.953022e-01,4.794076e-01,30_a_q.wav
0.000066,0.000088,0.013768,0.000003,0.000002,0.000005,0.986067,0.188462,0.293348,0.221087,0.050309,0.155072,0.091723,0.035572,0.934711,0.029717,2.342424e-01,3.585571e-01,31_a_a.wav
0.000172,0.000141,0.018750,0.000011,0.000004,0.000008,0.980914,0.049913,0.022367,0.718928,0.047126,0.151695,0.009971,0.111083,0.861810,0.027107,4.010618e-01,4.755764e-01,31_b_a.wav
0.000004,0.000003,0.002752,0.000000,0.000000,0.000000,0.997241,0.079760,0.087212,0.520152,0.069260,0.212106,0.031511,0.023343,0.975428,0.001229,2.644570e-01,3.529568e-01,31_c_a.wav
0.000215,0.000043,0.864746,0.000014,0.000041,0.000003,0.134939,0.104605,0.229071,0.576632,0.016398,0.040237,0.033058,0.002956,0.485271,0.511773,2.561134e-01,1.145012e-01,32_a_q.wav
0.003312,0.009313,0.647207,0.000324,0.001885,0.000798,0.337161,0.199885,0.473735,0.151710,0.027657,0.070497,0.076515,0.005104,0.537614,0.457282,1.044170e-01,-9.379773e-02,33_a_q.wav
0.000116,0.000160,0.019011,0.000005,0.000005,0.000010,0.980692,0.018459,0.046777,0.883884,0.008645,0.027992,0.014242,0.119026,0.808120,0.072854,2.874923e-01,2.250356e-01,34_a_q.wav
0.000076,0.000063,0.012267,0.000003,0.000002,0.000003,0.987586,0.175093,0.223575,0.267109,0.120978,0.160395,0.052851,0.167992,0.770318,0.061691,2.986111e-01,4.665265e-01,35_a_a.wav
0.001011,0.000130,0.132515,0.000049,0.000305,0.000011,0.865977,0.213674,0.445035,0.127117,0.043663,0.100843,0.069666,0.021665,0.952139,0.026196,4.709917e-02,1.297469e-01,35_b_a.wav
0.000729,0.000411,0.029081,0.000049,0.000260,0.000036,0.969434,0.085426,0.419398,0.128633,0.043022,0.081793,0.241728,0.015966,0.930229,0.053805,1.570397e-02,3.430295e-02,36_a_q.wav
0.003208,0.021270,0.041646,0.001629,0.002273,0.002222,0.927751,0.052896,0.367831,0.105885,0.030420,0.040699,0.402269,0.021484,0.886013,0.092503,-9.583906e-02,-7.121965e-02,37_a_q.wav
0.000464,0.000064,0.538299,0.000016,0.000228,0.000005,0.460925,0.194841,0.307279,0.262655,0.030054,0.153935,0.051237,0.004931,0.880660,0.114409,2.618798e-01,6.342190e-02,38_a_a.wav
0.000375,0.000115,0.596507,0.000083,0.000046,0.000008,0.402866,0.153929,0.265187,0.413248,0.026164,0.100519,0.040952,0.018189,0.975092,0.006719,3.068372e-01,5.719335e-02,38_b_a.wav
0.000159,0.000027,0.406439,0.000008,0.000075,0.000002,0.593291,0.190896,0.327692,0.232907,0.032277,0.164350,0.051878,0.011373,0.959306,0.029321,2.269499e-01,6.596188e-02,38_c_a.wav
0.000117,0.000027,0.093798,0.000017,0.000006,0.000002,0.906034,0.125543,0.208171,0.469994,0.030615,0.136603,0.029074,0.003401,0.989008,0.007591,2.677118e-01,1.567591e-01,38_d_a.wav
0.002713,0.032992,0.134841,0.001169,0.002008,0.006148,0.820128,0.121211,0.472495,0.157665,0.028252,0.111307,0.109069,0.006041,0.948646,0.045313,1.142115e-02,3.265710e-02,39_a_q.wav
0.008116,0.065530,0.116626,0.003621,0.005767,0.015682,0.784659,0.147836,0.485439,0.118082,0.021786,0.177640,0.049218,0.003880,0.982567,0.013553,-1.386827e-02,3.227159e-02,39_b_q.wav
0.000012,0.000007,0.041849,0.000001,0.000007,0.000001,0.958123,0.064480,0.140416,0.590647,0.019034,0.170735,0.014688,0.034550,0.955480,0.009970,2.641761e-02,1.029686e-01,3_a_a.wav
0.000065,0.000080,0.012951,0.000005,0.000004,0.000005,0.986889,0.029259,0.046540,0.748475,0.019676,0.132492,0.023558,0.041457,0.791605,0.166938,1.042364e-01,2.391217e-01,40_a_q.wav
0.004009,0.042979,0.186133,0.002295,0.003627,0.008402,0.752555,0.150896,0.474875,0.154992,0.024332,0.085342,0.109562,0.011805,0.942315,0.045881,1.048837e-01,1.881277e-02,41_a_q.wav
0.001854,0.000479,0.741476,0.000055,0.000568,0.000043,0.255525,0.209061,0.453146,0.153271,0.030775,0.078889,0.074857,0.003869,0.911291,0.084840,2.594623e-01,-8.076896e-03,42_a_a.wav
0.000044,0.000008,0.266252,0.000002,0.000002,0.000001,0.733692,0.072159,0.161874,0.679691,0.015116,0.052438,0.018723,0.016979,0.411492,0.571529,3.966965e-01,2.605364e-01,42_b_a.wav
0.000107,0.000019,0.062879,0.000005,0.000050,0.000003,0.936938,0.085946,0.310312,0.357737,0.025305,0.148387,0.072313,0.033701,0.923557,0.042742,6.474360e-02,9.271532e-02,43_a_q.wav
0.000104,0.000055,0.102266,0.000009,0.000062,0.000008,0.897495,0.090562,0.278313,0.506319,0.017365,0.048480,0.058960,0.003020,0.094135,0.902845,3.190850e-01,2.024315e-01,44_a_q.wav
0.000061,0.000071,0.012420,0.000004,0.000007,0.000005,0.987433,0.034949,0.199337,0.321709,0.044986,0.116679,0.282341,0.048834,0.922414,0.028752,-3.595071e-02,1.069481e-01,45_a_a.wav
0.000012,0.000016,0.005772,0.000001,0.000000,0.000001,0.994197,0.037242,0.147177,0.587634,0.041630,0.100111,0.086205,0.059030,0.909970,0.031000,1.196307e-01,2.533280e-01,45_b_a.wav
0.000124,0.000116,0.015562,0.000008,0.000004,0.000007,0.984179,0.075674,0.182504,0.479338,0.036733,0.152778,0.072974,0.021226,0.977131,0.001643,1.157876e-01,2.333638e-01,46_a_q.wav
0.000308,0.001108,0.015233,0.000017,0.000193,0.000147,0.982994,0.103574,0.396759,0.141976,0.039253,0.126798,0.191639,0.006965,0.967890,0.025145,-5.418402e-02,3.160225e-02,46_b_q.wav
0.000134,0.000160,0.018984,0.000010,0.000025,0.000011,0.980675,0.129483,0.508867,0.105412,0.049367,0.087722,0.119148,0.023869,0.957829,0.018302,1.446322e-01,2.478376e-01,47_a_a.wav
0.000812,0.000071,0.087550,0.000036,0.000294,0.000006,0.911230,0.168102,0.452033,0.138967,0.045945,0.089642,0.105312,0.020207,0.878817,0.100975,1.077763e-01,1.526762e-01,49_a_a.wav
0.000472,0.000051,0.056605,0.000032,0.000216,0.000004,0.942620,0.122593,0.491239,0.141633,0.052510,0.087032,0.104992,0.037260,0.894587,0.068153,3.015321e-02,9.000388e-02,49_b_a.wav
0.008791,0.031812,0.120505,0.001545,0.004147,0.005974,0.827227,0.190171,0.431861,0.138233,0.030032,0.122195,0.087508,0.006893,0.965113,0.027994,8.370049e-03,-2.807984e-02,4_a_q.wav
0.000681,0.004994,0.017761,0.000185,0.000331,0.000634,0.975415,0.044337,0.493927,0.084704,0.055327,0.092501,0.229203,0.025130,0.938195,0.036675,-1.566463e-01,-6.047842e-02,50_a_q.wav
0.000323,0.003707,0.005783,0.000148,0.000247,0.000447,0.989345,0.048638,0.548372,0.060135,0.041614,0.051787,0.249455,0.020490,0.776571,0.202938,-6.790406e-02,4.846152e-02,50_b_q.wav
0.000001,0.000001,0.000979,0.000000,0.000000,0.000000,0.999018,0.072378,0.173360,0.295948,0.085134,0.249500,0.123679,0.041458,0.949699,0.008843,5.694766e-02,2.696629e-01,51_a_a.wav
0.000102,0.000036,0.006768,0.000005,0.000064,0.000018,0.993007,0.070884,0.356709,0.143666,0.043070,0.159775,0.225895,0.015239,0.936323,0.048438,-4.399676e-02,4.104453e-02,51_b_a.wav
0.000006,0.000003,0.002596,0.000000,0.000004,0.000000,0.997391,0.081279,0.406517,0.168120,0.067397,0.112463,0.164225,0.033325,0.953924,0.012751,1.966426e-02,2.918825e-02,52_a_q.wav
0.000796,0.033544,0.009379,0.000338,0.000603,0.004020,0.951320,0.031979,0.455379,0.062427,0.034734,0.079476,0.336005,0.022082,0.847997,0.129921,-1.003856e-01,-4.615869e-02,53_a_q.wav
0.000291,0.000805,0.037166,0.000016,0.000182,0.000120,0.961420,0.146420,0.399116,0.123577,0.029221,0.211922,0.089744,0.005950,0.734994,0.259057,1.546650e-01,4.865656e-02,54_a_a.wav
0.000104,0.000114,0.015692,0.000004,0.000017,0.000018,0.984052,0.107982,0.307917,0.173892,0.040952,0.278864,0.090394,0.012152,0.963251,0.024597,1.010058e-01,6.081039e-02,54_b_a.wav
0.000158,0.000207,0.021600,0.000008,0.000004,0.000013,0.978010,0.166012,0.224078,0.148335,0.042204,0.354003,0.065368,0.026808,0.966370,0.006822,2.412413e-01,1.490223e-01,54_c_a.wav
0.000922,0.001504,0.046210,0.000077,0.000361,0.000223,0.950703,0.119331,0.462434,0.125344,0.038310,0.091336,0.163246,0.013781,0.939122,0.047098,-4.176542e-02,6.008698e-02,55_a_q.wav
0.004815,0.243708,0.015164,0.004509,0.003920,0.036808,0.691076,0.072562,0.335028,0.140446,0.030960,0.084820,0.336184,0.019634,0.808293,0.172073,-2.384887e-02,3.515919e-02,56_a_q.wav
0.002768,0.084400,0.035711,0.000998,0.001941,0.011782,0.862399,0.125566,0.374964,0.150731,0.026548,0.064973,0.257219,0.008873,0.605949,0.385178,1.311377e-01,-1.047199e-01,57_a_q.wav
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999999,0.054241,0.126073,0.309744,0.092755,0.346062,0.071123,0.099622,0.877806,0.022572,9.856575e-02,3.147115e-01,58_a_a.wav
0.000007,0.000007,0.003806,0.000000,0.000000,0.000000,0.996179,0.086502,0.238112,0.314691,0.094375,0.105288,0.161032,0.058724,0.885370,0.055906,-3.042918e-03,1.794258e-01,59_a_q.wav
0.000009,0.000010,0.004444,0.000000,0.000000,0.000001,0.995536,0.064200,0.098298,0.379486,0.145207,0.238546,0.074264,0.111462,0.861285,0.027253,2.014439e-01,4.544082e-01,5_a_a.wav
0.000003,0.000003,0.002575,0.000000,0.000000,0.000000,0.997418,0.030659,0.078378,0.702140,0.073398,0.054990,0.060436,0.061528,0.896239,0.042233,1.671972e-01,4.025759e-01,5_b_a.wav
0.001409,0.002292,0.150367,0.000208,0.000754,0.000237,0.844733,0.107840,0.515013,0.110356,0.031137,0.097132,0.138523,0.014257,0.953238,0.032505,2.434911e-03,8.175771e-03,60_a_a.wav
0.000096,0.000018,0.045752,0.000004,0.000005,0.000001,0.954125,0.060266,0.149330,0.555875,0.049261,0.158130,0.027139,0.031911,0.806066,0.162024,1.191451e-01,2.220491e-01,60_b_a.wav
0.000154,0.000074,0.186160,0.000035,0.000008,0.000004,0.813565,0.010473,0.030323,0.934722,0.006631,0.014096,0.003755,0.008929,0.163213,0.827858,2.946203e-01,2.448846e-01,60_c_a.wav
0.002928,0.062964,0.048146,0.001283,0.002019,0.009607,0.873053,0.134714,0.387021,0.208383,0.023843,0.058135,0.187905,0.017669,0.903519,0.078812,6.337715e-02,-6.331121e-02,61_a_q.wav
0.000092,0.000365,0.001529,0.000030,0.000101,0.000051,0.997831,0.067845,0.323381,0.143713,0.038186,0.144936,0.281938,0.038733,0.935779,0.025487,-7.498094e-02,-9.365430e-02,61_b_q.wav
0.000238,0.000150,0.016828,0.000006,0.000110,0.000045,0.982623,0.142604,0.312595,0.145651,0.040551,0.170875,0.187723,0.013599,0.938276,0.048125,1.079763e-01,2.795782e-02,62_a_q.wav
0.000000,0.000000,0.000912,0.000000,0.000000,0.000000,0.999087,0.144265,0.269236,0.303567,0.106875,0.112138,0.063919,0.121029,0.639209,0.239763,3.041376e-01,3.551041e-01,63_a_a.wav
0.000096,0.000112,0.015781,0.000005,0.000007,0.000006,0.983993,0.110326,0.338036,0.310540,0.045650,0.068816,0.126633,0.081319,0.806161,0.112520,1.698201e-01,1.353878e-01,63_b_a.wav
0.000412,0.000291,0.024828,0.000023,0.000097,0.000042,0.974308,0.094188,0.391894,0.133986,0.056225,0.118425,0.205282,0.009981,0.965737,0.024281,-7.183822e-02,1.107981e-02,64_a_q.wav
0.000373,0.001803,0.034884,0.000057,0.000289,0.000128,0.962465,0.069159,0.335068,0.113411,0.038752,0.057431,0.386179,0.017250,0.852276,0.130475,7.228929e-02,1.597482e-01,65_a_q.wav
0.000118,0.000060,0.011369,0.000004,0.000028,0.000005,0.988415,0.134697,0.332042,0.257073,0.049079,0.136219,0.090890,0.060848,0.909993,0.029159,1.071154e-01,1.595609e-01,66_a_a.wav
0.000394,0.003247,0.015369,0.000042,0.000193,0.000388,0.980368,0.063064,0.405475,0.109219,0.054214,0.139046,0.228982,0.027834,0.948279,0.023887,-1.494458e-01,1.285445e-02,67_a_q.wav
0.000002,0.000001,0.001886,0.000000,0.000000,0.000000,0.998111,0.024639,0.024936,0.840093,0.061407,0.039433,0.009492,0.148651,0.805226,0.046122,2.160052e-01,3.944448e-01,68_a_a.wav
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.048556,0.195630,0.393486,0.073729,0.096616,0.191983,0.136213,0.817538,0.046248,5.278943e-02,6.970901e-02,69_a_q.wav
0.000198,0.001932,0.007266,0.000036,0.000182,0.000252,0.990134,0.090158,0.267616,0.167246,0.033458,0.064805,0.376716,0.020140,0.961767,0.018093,-4.467371e-03,9.848536e-02,6_a_q.wav
0.000280,0.000228,0.024152,0.000017,0.000017,0.000012,0.975293,0.068036,0.092850,0.748478,0.020253,0.064311,0.006073,0.026456,0.972053,0.001491,2.586293e-01,3.449893e-01,70_a_a.wav
0.000001,0.000002,0.045913,0.000001,0.000000,0.000000,0.954083,0.013832,0.003576,0.935777,0.019062,0.027145,0.000607,0.031934,0.965963,0.002103,2.905666e-01,4.878002e-01,70_b_a.wav
0.000149,0.000082,0.519680,0.000084,0.000011,0.000006,0.479989,0.015312,0.017318,0.943438,0.004886,0.018390,0.000656,0.028440,0.969704,0.001857,2.609753e-01,3.042412e-01,70_c_a.wav
0.000181,0.000116,0.002327,0.000081,0.000189,0.000046,0.997060,0.049551,0.426168,0.115682,0.052120,0.144622,0.211856,0.014651,0.958339,0.027010,-1.495014e-01,-2.248061e-02,71_a_q.wav
0.000284,0.000187,0.035633,0.000017,0.000182,0.000026,0.963671,0.081217,0.489642,0.131085,0.044370,0.121992,0.131695,0.020786,0.955140,0.024075,-8.242844e-02,7.603579e-02,72_a_q.wav
0.000374,0.000076,0.110392,0.000017,0.000014,0.000004,0.889124,0.133551,0.251076,0.401386,0.047159,0.119142,0.047687,0.020199,0.703605,0.276197,2.025252e-01,1.912813e-01,73_a_q.wav
0.000180,0.000102,0.019763,0.000008,0.000005,0.000005,0.979936,0.020315,0.011044,0.879739,0.063160,0.023463,0.002279,0.265086,0.572210,0.162703,2.673894e-01,5.473935e-01,74_a_a.wav
0.000376,0.000212,0.199117,0.000066,0.000185,0.000016,0.800027,0.130213,0.467240,0.113270,0.043985,0.123904,0.121387,0.042168,0.951188,0.006645,4.746121e-02,3.332922e-02,75_a_q.wav
0.000212,0.000052,0.041120,0.000031,0.000188,0.000005,0.958392,0.104848,0.593799,0.078225,0.052247,0.075760,0.095121,0.038163,0.871426,0.090411,-3.256440e-02,1.847932e-02,76_a_a.wav
0.000003,0.000003,0.002470,0.000000,0.000001,0.000000,0.997522,0.101442,0.237575,0.320071,0.106722,0.138455,0.095735,0.045795,0.931147,0.023058,9.413432e-02,2.358412e-01,77_a_q.wav
0.000075,0.000093,0.014289,0.000006,0.000008,0.000006,0.985522,0.058491,0.188852,0.598232,0.031112,0.066639,0.056674,0.032618,0.964665,0.002717,2.103302e-02,1.537927e-01,78_a_a.wav
0.000365,0.003127,0.004855,0.000067,0.000140,0.000381,0.991064,0.036318,0.138349,0.095449,0.022904,0.025813,0.681167,0.029381,0.725104,0.245515,-1.353404e-01,-8.071641e-03,79_a_q.wav
0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.999999,0.066208,0.177228,0.431941,0.092783,0.144097,0.087743,0.105601,0.857371,0.037028,4.036719e-02,3.428118e-01,7_a_q.wav
0.000181,0.000245,0.023796,0.000017,0.000009,0.000014,0.975737,0.107433,0.397074,0.198924,0.069973,0.121559,0.105037,0.053064,0.938358,0.008578,6.306580e-02,1.589289e-01,80_a_a.wav
0.000069,0.000011,0.320689,0.000004,0.000025,0.000001,0.679202,0.094349,0.262617,0.487315,0.029033,0.079139,0.047547,0.025718,0.636961,0.337320,7.748813e-02,1.094057e-01,81_a_q.wav
0.000089,0.000098,0.014530,0.000004,0.000026,0.000005,0.985247,0.155218,0.469159,0.145846,0.056679,0.084339,0.088760,0.050466,0.879293,0.070242,1.006264e-01,1.644915e-01,82_a_a.wav
0.000182,0.000198,0.021044,0.000011,0.000046,0.000010,0.978510,0.133338,0.493379,0.135940,0.060711,0.089664,0.086968,0.024275,0.905223,0.070502,4.059006e-02,1.132683e-01,82_b_a.wav
0.000009,0.000009,0.004346,0.000000,0.000004,0.000000,0.995631,0.158397,0.368639,0.218356,0.063539,0.095102,0.095967,0.075746,0.903794,0.020460,1.633208e-01,2.396717e-01,82_c_a.wav
0.000053,0.000014,0.005490,0.000001,0.000018,0.000001,0.994422,0.084454,0.401562,0.119937,0.074822,0.084010,0.235215,0.022670,0.767471,0.209859,-7.510868e-03,8.610645e-02,83_a_q.wav
0.000215,0.000249,0.023954,0.000015,0.000011,0.000014,0.975543,0.111103,0.413400,0.133742,0.073137,0.096338,0.172280,0.037045,0.952505,0.010451,2.019244e-02,8.275965e-02,84_a_q.wav
0.003688,0.011051,0.021019,0.001719,0.001954,0.001000,0.959569,0.055087,0.395215,0.078980,0.024639,0.027127,0.418951,0.013219,0.489645,0.497136,-8.216601e-03,-6.263950e-02,85_a_q.wav
0.000310,0.000083,0.164092,0.000034,0.000023,0.000004,0.835454,0.205530,0.291880,0.298907,0.041422,0.108189,0.054071,0.042631,0.952686,0.004683,3.384457e-01,3.229987e-01,86_a_a.wav
0.000307,0.000195,0.285751,0.000079,0.000023,0.000010,0.713635,0.022283,0.045851,0.904406,0.009555,0.013875,0.004030,0.080093,0.893933,0.025974,3.544309e-01,3.843081e-01,86_b_a.wav
0.002704,0.000382,0.397623,0.000083,0.000922,0.000054,0.598232,0.209025,0.460794,0.132765,0.034057,0.089190,0.074169,0.007204,0.962056,0.030741,1.076369e-01,1.295786e-01,87_a_q.wav
0.000081,0.000036,0.008245,0.000004,0.000042,0.000011,0.991581,0.084735,0.265082,0.215457,0.053469,0.141739,0.239518,0.058531,0.924324,0.017145,-8.651525e-02,-1.538090e-03,88_a_q.wav
0.000448,0.000718,0.147010,0.000033,0.000243,0.000095,0.851453,0.183802,0.462747,0.158200,0.031833,0.099903,0.063516,0.010158,0.985886,0.003956,1.472399e-01,1.702186e-01,89_a_a.wav
0.000010,0.000008,0.004132,0.000000,0.000003,0.000001,0.995845,0.088895,0.323681,0.191780,0.072835,0.137344,0.185466,0.023267,0.958161,0.018572,2.382399e-02,1.856561e-01,8_a_q.wav
0.000208,0.000116,0.012563,0.000011,0.000081,0.000038,0.986984,0.081677,0.379458,0.149428,0.044283,0.133242,0.211912,0.031718,0.935471,0.032810,-1.524233e-02,1.493807e-01,90_a_q.wav
0.000001,0.000000,0.001040,0.000000,0.000000,0.000000,0.998959,0.037492,0.049034,0.375879,0.363678,0.147421,0.026497,0.097560,0.299822,0.602618,2.603675e-01,6.015387e-01,91_a_a.wav
0.000001,0.000001,0.001090,0.000000,0.000000,0.000000,0.998908,0.057973,0.188869,0.158578,0.115530,0.317791,0.161260,0.043899,0.949074,0.007027,-1.774936e-02,2.562914e-01,92_a_q.wav
